Real,Probabilidad,Prediccion
0,0.05386243853525669,0
1,0.20221797780842574,0
0,0.07655938230740136,0
1,0.0834162664610164,0
0,0.16908632427103704,0
0,0.040966177350738736,0
0,0.035022696033235025,0
0,0.06590396065111709,0
0,0.11385041436323834,0
1,0.1904800715616033,0
1,0.11352845344005243,0
0,0.17170028941642523,0
0,0.036244036399434326,0
0,0.037366343358495056,0
0,0.18904308551380405,0
0,0.11331104215297247,0
0,0.167119143938263,0
0,0.31412123741155207,0
1,0.48140612321732346,0
0,0.12029579063476768,0
0,0.2723558151662419,0
0,0.18715012450261204,0
0,0.08447761704318467,0
0,0.02879715956638691,0
0,0.025420783357308074,0
0,0.10390704220990177,0
0,0.13773997800758778,0
